protein,has_esm2,esm2_file,has_prott5,prott5_file,has_structure,structure_file,structure_last_dim,structure_dim_ok
Q96RQ1,True,Q96RQ1.pt,True,Q96RQ1.pt,True,Q96RQ1.pt,112,True
Q96RT7,True,Q96RT7.pt,True,Q96RT7.pt,True,Q96RT7.pt,112,True
Q96RU2,True,Q96RU2.pt,True,Q96RU2.pt,True,Q96RU2.pt,112,True
Q96RU3,True,Q96RU3.pt,True,Q96RU3.pt,True,Q96RU3.pt,112,True
Q96RY7,True,Q96RY7.pt,True,Q96RY7.pt,True,Q96RY7.pt,112,True
Q96S52,True,Q96S52.pt,True,Q96S52.pt,True,Q96S52.pt,112,True
Q96S55,True,Q96S55.pt,True,Q96S55.pt,True,Q96S55.pt,112,True
Q96S66,True,Q96S66.pt,True,Q96S66.pt,True,Q96S66.pt,112,True
Q96SB4,True,Q96SB4.pt,True,Q96SB4.pt,True,Q96SB4.pt,112,True
Q96SK2,True,Q96SK2.pt,True,Q96SK2.pt,True,Q96SK2.pt,112,True
Q96SN8,True,Q96SN8.pt,True,Q96SN8.pt,True,Q96SN8.pt,112,True
Q96ST2,True,Q96ST2.pt,True,Q96ST2.pt,True,Q96ST2.pt,112,True
Q96ST3,True,Q96ST3.pt,True,Q96ST3.pt,True,Q96ST3.pt,112,True
Q96SU4,True,Q96SU4.pt,True,Q96SU4.pt,True,Q96SU4.pt,112,True
Q96SZ6,True,Q96SZ6.pt,True,Q96SZ6.pt,True,Q96SZ6.pt,112,True
Q96T17,True,Q96T17.pt,True,Q96T17.pt,True,Q96T17.pt,112,True
Q96T23,True,Q96T23.pt,True,Q96T23.pt,True,Q96T23.pt,112,True
Q96T37,True,Q96T37.pt,True,Q96T37.pt,True,Q96T37.pt,112,True
Q96T51,True,Q96T51.pt,True,Q96T51.pt,True,Q96T51.pt,112,True
Q96T76,True,Q96T76.pt,True,Q96T76.pt,True,Q96T76.pt,112,True
Q96TA1,True,Q96TA1.pt,True,Q96TA1.pt,True,Q96TA1.pt,112,True
Q96TA2,True,Q96TA2.pt,True,Q96TA2.pt,True,Q96TA2.pt,112,True
Q96TC7,True,Q96TC7.pt,True,Q96TC7.pt,True,Q96TC7.pt,112,True
Q99417,True,Q99417.pt,True,Q99417.pt,True,Q99417.pt,112,True
Q99426,True,Q99426.pt,True,Q99426.pt,True,Q99426.pt,112,True
Q99436,True,Q99436.pt,True,Q99436.pt,True,Q99436.pt,112,True
Q99442,True,Q99442.pt,True,Q99442.pt,True,Q99442.pt,112,True
Q99459,True,Q99459.pt,True,Q99459.pt,True,Q99459.pt,112,True
Q99460,True,Q99460.pt,True,Q99460.pt,True,Q99460.pt,112,True
Q99471,True,Q99471.pt,True,Q99471.pt,True,Q99471.pt,112,True
Q99497,True,Q99497.pt,True,Q99497.pt,True,Q99497.pt,112,True
Q99536,True,Q99536.pt,True,Q99536.pt,True,Q99536.pt,112,True
Q99541,True,Q99541.pt,True,Q99541.pt,True,Q99541.pt,112,True
Q99543,True,Q99543.pt,True,Q99543.pt,True,Q99543.pt,112,True
Q99567,True,Q99567.pt,True,Q99567.pt,True,Q99567.pt,112,True
Q99575,True,Q99575.pt,True,Q99575.pt,True,Q99575.pt,112,True
Q99584,True,Q99584.pt,True,Q99584.pt,True,Q99584.pt,112,True
Q99590,True,Q99590.pt,True,Q99590.pt,True,Q99590.pt,112,True
Q99598,True,Q99598.pt,True,Q99598.pt,True,Q99598.pt,112,True
Q99614,True,Q99614.pt,True,Q99614.pt,True,Q99614.pt,112,True
Q99615,True,Q99615.pt,True,Q99615.pt,True,Q99615.pt,112,True
Q99623,True,Q99623.pt,True,Q99623.pt,True,Q99623.pt,112,True
Q99633,True,Q99633.pt,True,Q99633.pt,True,Q99633.pt,112,True
Q99653,True,Q99653.pt,True,Q99653.pt,True,Q99653.pt,112,True
Q99685,True,Q99685.pt,True,Q99685.pt,True,Q99685.pt,112,True
Q99700,True,Q99700.pt,True,Q99700.pt,True,Q99700.pt,112,True
Q99707,True,Q99707.pt,True,Q99707.pt,True,Q99707.pt,112,True
Q99714,True,Q99714.pt,True,Q99714.pt,True,Q99714.pt,112,True
Q99747,True,Q99747.pt,True,Q99747.pt,True,Q99747.pt,112,True
Q99757,True,Q99757.pt,True,Q99757.pt,True,Q99757.pt,112,True
Q99784,True,Q99784.pt,True,Q99784.pt,True,Q99784.pt,112,True
Q99798,True,Q99798.pt,True,Q99798.pt,True,Q99798.pt,112,True
Q99805,True,Q99805.pt,True,Q99805.pt,True,Q99805.pt,112,True
Q99808,True,Q99808.pt,True,Q99808.pt,True,Q99808.pt,112,True
Q99832,True,Q99832.pt,True,Q99832.pt,True,Q99832.pt,112,True
Q99848,True,Q99848.pt,True,Q99848.pt,True,Q99848.pt,112,True
Q99961,True,Q99961.pt,True,Q99961.pt,True,Q99961.pt,112,True
Q99986,True,Q99986.pt,True,Q99986.pt,True,Q99986.pt,112,True
Q9BPX3,True,Q9BPX3.pt,True,Q9BPX3.pt,True,Q9BPX3.pt,112,True
Q9BPX5,True,Q9BPX5.pt,True,Q9BPX5.pt,True,Q9BPX5.pt,112,True
Q9BPX6,True,Q9BPX6.pt,True,Q9BPX6.pt,True,Q9BPX6.pt,112,True
Q9BQ15,True,Q9BQ15.pt,True,Q9BQ15.pt,True,Q9BQ15.pt,112,True
Q9BQ52,True,Q9BQ52.pt,True,Q9BQ52.pt,True,Q9BQ52.pt,112,True
Q9BQ61,True,Q9BQ61.pt,True,Q9BQ61.pt,True,Q9BQ61.pt,112,True
Q9BQ69,True,Q9BQ69.pt,True,Q9BQ69.pt,True,Q9BQ69.pt,112,True
Q9BQ75,True,Q9BQ75.pt,True,Q9BQ75.pt,True,Q9BQ75.pt,112,True
Q9BQG0,True,Q9BQG0.pt,True,Q9BQG0.pt,True,Q9BQG0.pt,112,True
Q9BQG2,True,Q9BQG2.pt,True,Q9BQG2.pt,True,Q9BQG2.pt,112,True
Q9BQP7,True,Q9BQP7.pt,True,Q9BQP7.pt,True,Q9BQP7.pt,112,True
Q9BR61,True,Q9BR61.pt,True,Q9BR61.pt,True,Q9BR61.pt,112,True
Q9BR76,True,Q9BR76.pt,True,Q9BR76.pt,True,Q9BR76.pt,112,True
Q9BRJ2,True,Q9BRJ2.pt,True,Q9BRJ2.pt,True,Q9BRJ2.pt,112,True
Q9BRK5,True,Q9BRK5.pt,True,Q9BRK5.pt,True,Q9BRK5.pt,112,True
Q9BRL6,True,Q9BRL6.pt,True,Q9BRL6.pt,True,Q9BRL6.pt,112,True
Q9BRP8,True,Q9BRP8.pt,True,Q9BRP8.pt,True,Q9BRP8.pt,112,True
Q9BRQ8,True,Q9BRQ8.pt,True,Q9BRQ8.pt,True,Q9BRQ8.pt,112,True
Q9BRS2,True,Q9BRS2.pt,True,Q9BRS2.pt,True,Q9BRS2.pt,112,True
Q9BRT6,True,Q9BRT6.pt,True,Q9BRT6.pt,True,Q9BRT6.pt,112,True
Q9BRU9,True,Q9BRU9.pt,True,Q9BRU9.pt,True,Q9BRU9.pt,112,True
Q9BRX2,True,Q9BRX2.pt,True,Q9BRX2.pt,True,Q9BRX2.pt,112,True
Q9BRX5,True,Q9BRX5.pt,True,Q9BRX5.pt,True,Q9BRX5.pt,112,True
Q9BRX8,True,Q9BRX8.pt,True,Q9BRX8.pt,True,Q9BRX8.pt,112,True
Q9BS16,True,Q9BS16.pt,True,Q9BS16.pt,True,Q9BS16.pt,112,True
Q9BS26,True,Q9BS26.pt,True,Q9BS26.pt,True,Q9BS26.pt,112,True
Q9BSC4,True,Q9BSC4.pt,True,Q9BSC4.pt,True,Q9BSC4.pt,112,True
Q9BSH4,True,Q9BSH4.pt,True,Q9BSH4.pt,True,Q9BSH4.pt,112,True
Q9BSJ2,True,Q9BSJ2.pt,True,Q9BSJ2.pt,True,Q9BSJ2.pt,112,True
Q9BSJ8,True,Q9BSJ8.pt,True,Q9BSJ8.pt,True,Q9BSJ8.pt,112,True
Q9BSM1,True,Q9BSM1.pt,True,Q9BSM1.pt,True,Q9BSM1.pt,112,True
Q9BSR8,True,Q9BSR8.pt,True,Q9BSR8.pt,True,Q9BSR8.pt,112,True
Q9BT73,True,Q9BT73.pt,True,Q9BT73.pt,True,Q9BT73.pt,112,True
Q9BT78,True,Q9BT78.pt,True,Q9BT78.pt,True,Q9BT78.pt,112,True
Q9BTC0,True,Q9BTC0.pt,True,Q9BTC0.pt,True,Q9BTC0.pt,112,True
Q9BTE3,True,Q9BTE3.pt,True,Q9BTE3.pt,True,Q9BTE3.pt,112,True
Q9BTT4,True,Q9BTT4.pt,True,Q9BTT4.pt,True,Q9BTT4.pt,112,True
Q9BTU6,True,Q9BTU6.pt,True,Q9BTU6.pt,True,Q9BTU6.pt,112,True
Q9BTV4,True,Q9BTV4.pt,True,Q9BTV4.pt,True,Q9BTV4.pt,112,True
Q9BTW9,True,Q9BTW9.pt,True,Q9BTW9.pt,True,Q9BTW9.pt,112,True
Q9BUJ2,True,Q9BUJ2.pt,True,Q9BUJ2.pt,True,Q9BUJ2.pt,112,True
Q9BUK6,True,Q9BUK6.pt,True,Q9BUK6.pt,True,Q9BUK6.pt,112,True
Q9BUL8,True,Q9BUL8.pt,True,Q9BUL8.pt,True,Q9BUL8.pt,112,True
Q9BUP3,True,Q9BUP3.pt,True,Q9BUP3.pt,True,Q9BUP3.pt,112,True
Q9BUQ8,True,Q9BUQ8.pt,True,Q9BUQ8.pt,True,Q9BUQ8.pt,112,True
Q9BV38,True,Q9BV38.pt,True,Q9BV38.pt,True,Q9BV38.pt,112,True
Q9BV57,True,Q9BV57.pt,True,Q9BV57.pt,True,Q9BV57.pt,112,True
Q9BV81,True,Q9BV81.pt,True,Q9BV81.pt,True,Q9BV81.pt,112,True
Q9BVC6,True,Q9BVC6.pt,True,Q9BVC6.pt,True,Q9BVC6.pt,112,True
Q9BVI4,True,Q9BVI4.pt,True,Q9BVI4.pt,True,Q9BVI4.pt,112,True
Q9BVJ6,True,Q9BVJ6.pt,True,Q9BVJ6.pt,True,Q9BVJ6.pt,112,True
Q9BVK2,True,Q9BVK2.pt,True,Q9BVK2.pt,True,Q9BVK2.pt,112,True
Q9BVK6,True,Q9BVK6.pt,True,Q9BVK6.pt,True,Q9BVK6.pt,112,True
Q9BVL2,True,Q9BVL2.pt,True,Q9BVL2.pt,True,Q9BVL2.pt,112,True
Q9BVP2,True,Q9BVP2.pt,True,Q9BVP2.pt,True,Q9BVP2.pt,112,True
Q9BW27,True,Q9BW27.pt,True,Q9BW27.pt,True,Q9BW27.pt,112,True
Q9BW71,True,Q9BW71.pt,True,Q9BW71.pt,True,Q9BW71.pt,112,True
Q9BW72,True,Q9BW72.pt,True,Q9BW72.pt,True,Q9BW72.pt,112,True
Q9BW83,True,Q9BW83.pt,True,Q9BW83.pt,True,Q9BW83.pt,112,True
Q9BW85,True,Q9BW85.pt,True,Q9BW85.pt,True,Q9BW85.pt,112,True
Q9BW91,True,Q9BW91.pt,True,Q9BW91.pt,True,Q9BW91.pt,112,True
Q9BWF3,True,Q9BWF3.pt,True,Q9BWF3.pt,True,Q9BWF3.pt,112,True
Q9BWS9,True,Q9BWS9.pt,True,Q9BWS9.pt,True,Q9BWS9.pt,112,True
Q9BWW8,True,Q9BWW8.pt,True,Q9BWW8.pt,True,Q9BWW8.pt,112,True
Q9BXB4,True,Q9BXB4.pt,True,Q9BXB4.pt,True,Q9BXB4.pt,112,True
Q9BXJ9,True,Q9BXJ9.pt,True,Q9BXJ9.pt,True,Q9BXJ9.pt,112,True
Q9BXP5,True,Q9BXP5.pt,True,Q9BXP5.pt,True,Q9BXP5.pt,112,True
Q9BXS5,True,Q9BXS5.pt,True,Q9BXS5.pt,True,Q9BXS5.pt,112,True
Q9BXS6,True,Q9BXS6.pt,True,Q9BXS6.pt,True,Q9BXS6.pt,112,True
Q9BXW6,True,Q9BXW6.pt,True,Q9BXW6.pt,True,Q9BXW6.pt,112,True
Q9BXW7,True,Q9BXW7.pt,True,Q9BXW7.pt,True,Q9BXW7.pt,112,True
Q9BXW9,True,Q9BXW9.pt,True,Q9BXW9.pt,True,Q9BXW9.pt,112,True
Q9BXY0,True,Q9BXY0.pt,True,Q9BXY0.pt,True,Q9BXY0.pt,112,True
Q9BY08,True,Q9BY08.pt,True,Q9BY08.pt,True,Q9BY08.pt,112,True
Q9BY32,True,Q9BY32.pt,True,Q9BY32.pt,True,Q9BY32.pt,112,True
Q9BY42,True,Q9BY42.pt,True,Q9BY42.pt,True,Q9BY42.pt,112,True
Q9BY44,True,Q9BY44.pt,True,Q9BY44.pt,True,Q9BY44.pt,112,True
Q9BY77,True,Q9BY77.pt,True,Q9BY77.pt,True,Q9BY77.pt,112,True
Q9BY89,True,Q9BY89.pt,True,Q9BY89.pt,True,Q9BY89.pt,112,True
Q9BYD2,True,Q9BYD2.pt,True,Q9BYD2.pt,True,Q9BYD2.pt,112,True
Q9BYD6,True,Q9BYD6.pt,True,Q9BYD6.pt,True,Q9BYD6.pt,112,True
Q9BYG3,True,Q9BYG3.pt,True,Q9BYG3.pt,True,Q9BYG3.pt,112,True
Q9BYT8,True,Q9BYT8.pt,True,Q9BYT8.pt,True,Q9BYT8.pt,112,True
Q9BYW2,True,Q9BYW2.pt,True,Q9BYW2.pt,True,Q9BYW2.pt,112,True
Q9BYX2,True,Q9BYX2.pt,True,Q9BYX2.pt,True,Q9BYX2.pt,112,True
Q9BZD4,True,Q9BZD4.pt,True,Q9BZD4.pt,True,Q9BZD4.pt,112,True
Q9BZE1,True,Q9BZE1.pt,True,Q9BZE1.pt,True,Q9BZE1.pt,112,True
Q9BZE4,True,Q9BZE4.pt,True,Q9BZE4.pt,True,Q9BZE4.pt,112,True
Q9BZF1,True,Q9BZF1.pt,True,Q9BZF1.pt,True,Q9BZF1.pt,112,True
Q9BZF9,True,Q9BZF9.pt,True,Q9BZF9.pt,True,Q9BZF9.pt,112,True
Q9BZG1,True,Q9BZG1.pt,True,Q9BZG1.pt,True,Q9BZG1.pt,112,True
Q9BZH6,True,Q9BZH6.pt,True,Q9BZH6.pt,True,Q9BZH6.pt,112,True
Q9BZI7,True,Q9BZI7.pt,True,Q9BZI7.pt,True,Q9BZI7.pt,112,True
Q9BZJ0,True,Q9BZJ0.pt,True,Q9BZJ0.pt,True,Q9BZJ0.pt,112,True
Q9BZV1,True,Q9BZV1.pt,True,Q9BZV1.pt,True,Q9BZV1.pt,112,True
Q9BZX2,True,Q9BZX2.pt,True,Q9BZX2.pt,True,Q9BZX2.pt,112,True
Q9BZZ5,True,Q9BZZ5.pt,True,Q9BZZ5.pt,True,Q9BZZ5.pt,112,True
Q9C005,True,Q9C005.pt,True,Q9C005.pt,True,Q9C005.pt,112,True
Q9C0B5,True,Q9C0B5.pt,True,Q9C0B5.pt,True,Q9C0B5.pt,112,True
Q9C0C2,True,Q9C0C2.pt,True,Q9C0C2.pt,True,Q9C0C2.pt,112,True
Q9C0C9,True,Q9C0C9.pt,True,Q9C0C9.pt,True,Q9C0C9.pt,112,True
Q9C0D5,True,Q9C0D5.pt,True,Q9C0D5.pt,True,Q9C0D5.pt,112,True
Q9C0E2,True,Q9C0E2.pt,True,Q9C0E2.pt,True,Q9C0E2.pt,112,True
Q9GZL7,True,Q9GZL7.pt,True,Q9GZL7.pt,True,Q9GZL7.pt,112,True
Q9GZP4,True,Q9GZP4.pt,True,Q9GZP4.pt,True,Q9GZP4.pt,112,True
Q9GZQ3,True,Q9GZQ3.pt,True,Q9GZQ3.pt,True,Q9GZQ3.pt,112,True
Q9GZR2,True,Q9GZR2.pt,True,Q9GZR2.pt,True,Q9GZR2.pt,112,True
Q9GZR7,True,Q9GZR7.pt,True,Q9GZR7.pt,True,Q9GZR7.pt,112,True
Q9GZS1,True,Q9GZS1.pt,True,Q9GZS1.pt,True,Q9GZS1.pt,112,True
Q9GZS3,True,Q9GZS3.pt,True,Q9GZS3.pt,True,Q9GZS3.pt,112,True
Q9GZT3,True,Q9GZT3.pt,True,Q9GZT3.pt,True,Q9GZT3.pt,112,True
Q9GZT9,True,Q9GZT9.pt,True,Q9GZT9.pt,True,Q9GZT9.pt,112,True
Q9GZU8,True,Q9GZU8.pt,True,Q9GZU8.pt,True,Q9GZU8.pt,112,True
Q9GZY8,True,Q9GZY8.pt,True,Q9GZY8.pt,True,Q9GZY8.pt,112,True
Q9GZZ1,True,Q9GZZ1.pt,True,Q9GZZ1.pt,True,Q9GZZ1.pt,112,True
Q9GZZ9,True,Q9GZZ9.pt,True,Q9GZZ9.pt,True,Q9GZZ9.pt,112,True
Q9H000,True,Q9H000.pt,True,Q9H000.pt,True,Q9H000.pt,112,True
Q9H074,True,Q9H074.pt,True,Q9H074.pt,True,Q9H074.pt,112,True
Q9H078,True,Q9H078.pt,True,Q9H078.pt,True,Q9H078.pt,112,True
Q9H081,True,Q9H081.pt,True,Q9H081.pt,True,Q9H081.pt,112,True
Q9H089,True,Q9H089.pt,True,Q9H089.pt,True,Q9H089.pt,112,True
Q9H0A0,True,Q9H0A0.pt,True,Q9H0A0.pt,True,Q9H0A0.pt,112,True
Q9H0A8,True,Q9H0A8.pt,True,Q9H0A8.pt,True,Q9H0A8.pt,112,True
Q9H0B6,True,Q9H0B6.pt,True,Q9H0B6.pt,True,Q9H0B6.pt,112,True
Q9H0C8,True,Q9H0C8.pt,True,Q9H0C8.pt,True,Q9H0C8.pt,112,True
Q9H0D6,True,Q9H0D6.pt,True,Q9H0D6.pt,True,Q9H0D6.pt,112,True
Q9H0E3,True,Q9H0E3.pt,True,Q9H0E3.pt,True,Q9H0E3.pt,112,True
Q9H0F6,True,Q9H0F6.pt,True,Q9H0F6.pt,True,Q9H0F6.pt,112,True
Q9H0H5,True,Q9H0H5.pt,True,Q9H0H5.pt,True,Q9H0H5.pt,112,True
Q9H0W9,True,Q9H0W9.pt,True,Q9H0W9.pt,True,Q9H0W9.pt,112,True
Q9H1A4,True,Q9H1A4.pt,True,Q9H1A4.pt,True,Q9H1A4.pt,112,True
Q9H1I8,True,Q9H1I8.pt,True,Q9H1I8.pt,True,Q9H1I8.pt,112,True
Q9H1K0,True,Q9H1K0.pt,True,Q9H1K0.pt,True,Q9H1K0.pt,112,True
Q9H1K1,True,Q9H1K1.pt,True,Q9H1K1.pt,True,Q9H1K1.pt,112,True
Q9H1Y0,True,Q9H1Y0.pt,True,Q9H1Y0.pt,True,Q9H1Y0.pt,112,True
Q9H201,True,Q9H201.pt,True,Q9H201.pt,True,Q9H201.pt,112,True
Q9H254,True,Q9H254.pt,True,Q9H254.pt,True,Q9H254.pt,112,True
Q9H267,True,Q9H267.pt,True,Q9H267.pt,True,Q9H267.pt,112,True
Q9H269,True,Q9H269.pt,True,Q9H269.pt,True,Q9H269.pt,112,True
Q9H270,True,Q9H270.pt,True,Q9H270.pt,True,Q9H270.pt,112,True
Q9H2D1,True,Q9H2D1.pt,True,Q9H2D1.pt,True,Q9H2D1.pt,112,True
Q9H2F9,True,Q9H2F9.pt,True,Q9H2F9.pt,True,Q9H2F9.pt,112,True
Q9H2G2,True,Q9H2G2.pt,True,Q9H2G2.pt,True,Q9H2G2.pt,112,True
Q9H2J4,True,Q9H2J4.pt,True,Q9H2J4.pt,True,Q9H2J4.pt,112,True
Q9H2L5,True,Q9H2L5.pt,True,Q9H2L5.pt,True,Q9H2L5.pt,112,True
Q9H2M9,True,Q9H2M9.pt,True,Q9H2M9.pt,True,Q9H2M9.pt,112,True
Q9H2U1,True,Q9H2U1.pt,True,Q9H2U1.pt,True,Q9H2U1.pt,112,True
Q9H2U2,True,Q9H2U2.pt,True,Q9H2U2.pt,True,Q9H2U2.pt,112,True
Q9H307,True,Q9H307.pt,True,Q9H307.pt,True,Q9H307.pt,112,True
Q9H3H5,True,Q9H3H5.pt,True,Q9H3H5.pt,True,Q9H3H5.pt,112,True
Q9H3K2,True,Q9H3K2.pt,True,Q9H3K2.pt,True,Q9H3K2.pt,112,True
Q9H3P2,True,Q9H3P2.pt,True,Q9H3P2.pt,True,Q9H3P2.pt,112,True
Q9H3P7,True,Q9H3P7.pt,True,Q9H3P7.pt,True,Q9H3P7.pt,112,True
Q9H3Q1,True,Q9H3Q1.pt,True,Q9H3Q1.pt,True,Q9H3Q1.pt,112,True
Q9H3R2,True,Q9H3R2.pt,True,Q9H3R2.pt,True,Q9H3R2.pt,112,True
Q9H3S7,True,Q9H3S7.pt,True,Q9H3S7.pt,True,Q9H3S7.pt,112,True
Q9H3U1,True,Q9H3U1.pt,True,Q9H3U1.pt,True,Q9H3U1.pt,112,True
Q9H3U5,True,Q9H3U5.pt,True,Q9H3U5.pt,True,Q9H3U5.pt,112,True
Q9H3Z4,True,Q9H3Z4.pt,True,Q9H3Z4.pt,True,Q9H3Z4.pt,112,True
Q9H444,True,Q9H444.pt,True,Q9H444.pt,True,Q9H444.pt,112,True
Q9H467,True,Q9H467.pt,True,Q9H467.pt,True,Q9H467.pt,112,True
Q9H479,True,Q9H479.pt,True,Q9H479.pt,True,Q9H479.pt,112,True
Q9H4A3,True,Q9H4A3.pt,True,Q9H4A3.pt,True,Q9H4A3.pt,112,True
Q9H4A4,True,Q9H4A4.pt,True,Q9H4A4.pt,True,Q9H4A4.pt,112,True
Q9H4A6,True,Q9H4A6.pt,True,Q9H4A6.pt,True,Q9H4A6.pt,112,True
Q9H4L7,True,Q9H4L7.pt,True,Q9H4L7.pt,True,Q9H4L7.pt,112,True
Q9H501,True,Q9H501.pt,True,Q9H501.pt,True,Q9H501.pt,112,True
Q9H553,True,Q9H553.pt,True,Q9H553.pt,True,Q9H553.pt,112,True
Q9H583,True,Q9H583.pt,True,Q9H583.pt,True,Q9H583.pt,112,True
Q9H5Q4,True,Q9H5Q4.pt,True,Q9H5Q4.pt,True,Q9H5Q4.pt,112,True
Q9H633,True,Q9H633.pt,True,Q9H633.pt,True,Q9H633.pt,112,True
Q9H6E5,True,Q9H6E5.pt,True,Q9H6E5.pt,True,Q9H6E5.pt,112,True
Q9H6F5,True,Q9H6F5.pt,True,Q9H6F5.pt,True,Q9H6F5.pt,112,True
Q9H6H4,True,Q9H6H4.pt,True,Q9H6H4.pt,True,Q9H6H4.pt,112,True
Q9H6R4,True,Q9H6R4.pt,True,Q9H6R4.pt,True,Q9H6R4.pt,112,True
Q9H6S0,True,Q9H6S0.pt,True,Q9H6S0.pt,True,Q9H6S0.pt,112,True
Q9H6S3,True,Q9H6S3.pt,True,Q9H6S3.pt,True,Q9H6S3.pt,112,True
Q9H6T0,True,Q9H6T0.pt,True,Q9H6T0.pt,True,Q9H6T0.pt,112,True
Q9H6T3,True,Q9H6T3.pt,True,Q9H6T3.pt,True,Q9H6T3.pt,112,True
Q9H6U8,True,Q9H6U8.pt,True,Q9H6U8.pt,True,Q9H6U8.pt,112,True
Q9H6W3,True,Q9H6W3.pt,True,Q9H6W3.pt,True,Q9H6W3.pt,112,True
Q9H6Z4,True,Q9H6Z4.pt,True,Q9H6Z4.pt,True,Q9H6Z4.pt,112,True
Q9H788,True,Q9H788.pt,True,Q9H788.pt,True,Q9H788.pt,112,True
Q9H7B2,True,Q9H7B2.pt,True,Q9H7B2.pt,True,Q9H7B2.pt,112,True
Q9H7D0,True,Q9H7D0.pt,True,Q9H7D0.pt,True,Q9H7D0.pt,112,True
Q9H7E2,True,Q9H7E2.pt,True,Q9H7E2.pt,True,Q9H7E2.pt,112,True
Q9H7Z7,True,Q9H7Z7.pt,True,Q9H7Z7.pt,True,Q9H7Z7.pt,112,True
Q9H814,True,Q9H814.pt,True,Q9H814.pt,True,Q9H814.pt,112,True
Q9H832,True,Q9H832.pt,True,Q9H832.pt,True,Q9H832.pt,112,True
Q9H875,True,Q9H875.pt,True,Q9H875.pt,True,Q9H875.pt,112,True
Q9H8H0,True,Q9H8H0.pt,True,Q9H8H0.pt,True,Q9H8H0.pt,112,True
Q9H8H2,True,Q9H8H2.pt,True,Q9H8H2.pt,True,Q9H8H2.pt,112,True
Q9H8M5,True,Q9H8M5.pt,True,Q9H8M5.pt,True,Q9H8M5.pt,112,True
Q9H8Y8,True,Q9H8Y8.pt,True,Q9H8Y8.pt,True,Q9H8Y8.pt,112,True
Q9H900,True,Q9H900.pt,True,Q9H900.pt,True,Q9H900.pt,112,True
Q9H910,True,Q9H910.pt,True,Q9H910.pt,True,Q9H910.pt,112,True
Q9H936,True,Q9H936.pt,True,Q9H936.pt,True,Q9H936.pt,112,True
Q9H967,True,Q9H967.pt,True,Q9H967.pt,True,Q9H967.pt,112,True
Q9H993,True,Q9H993.pt,True,Q9H993.pt,True,Q9H993.pt,112,True
Q9H9A6,True,Q9H9A6.pt,True,Q9H9A6.pt,True,Q9H9A6.pt,112,True
Q9H9B4,True,Q9H9B4.pt,True,Q9H9B4.pt,True,Q9H9B4.pt,112,True
Q9H9C1,True,Q9H9C1.pt,True,Q9H9C1.pt,True,Q9H9C1.pt,112,True
Q9H9E3,True,Q9H9E3.pt,True,Q9H9E3.pt,True,Q9H9E3.pt,112,True
Q9H9L3,True,Q9H9L3.pt,True,Q9H9L3.pt,True,Q9H9L3.pt,112,True
Q9H9P8,True,Q9H9P8.pt,True,Q9H9P8.pt,True,Q9H9P8.pt,112,True
Q9H9T3,True,Q9H9T3.pt,True,Q9H9T3.pt,True,Q9H9T3.pt,112,True
Q9HA77,True,Q9HA77.pt,True,Q9HA77.pt,True,Q9HA77.pt,112,True
Q9HAU5,True,Q9HAU5.pt,True,Q9HAU5.pt,True,Q9HAU5.pt,112,True
Q9HAV4,True,Q9HAV4.pt,True,Q9HAV4.pt,True,Q9HAV4.pt,112,True
Q9HAV7,True,Q9HAV7.pt,True,Q9HAV7.pt,True,Q9HAV7.pt,112,True
Q9HB40,True,Q9HB40.pt,True,Q9HB40.pt,True,Q9HB40.pt,112,True
Q9HB71,True,Q9HB71.pt,True,Q9HB71.pt,True,Q9HB71.pt,112,True
Q9HBH0,True,Q9HBH0.pt,True,Q9HBH0.pt,True,Q9HBH0.pt,112,True
Q9HBL7,True,Q9HBL7.pt,True,Q9HBL7.pt,True,Q9HBL7.pt,112,True
Q9HBL8,True,Q9HBL8.pt,True,Q9HBL8.pt,True,Q9HBL8.pt,112,True
Q9HBM1,True,Q9HBM1.pt,True,Q9HBM1.pt,True,Q9HBM1.pt,112,True
Q9HC07,True,Q9HC07.pt,True,Q9HC07.pt,True,Q9HC07.pt,112,True
Q9HC21,True,Q9HC21.pt,True,Q9HC21.pt,True,Q9HC21.pt,112,True
Q9HC35,True,Q9HC35.pt,True,Q9HC35.pt,True,Q9HC35.pt,112,True
Q9HC36,True,Q9HC36.pt,True,Q9HC36.pt,True,Q9HC36.pt,112,True
Q9HC38,True,Q9HC38.pt,True,Q9HC38.pt,True,Q9HC38.pt,112,True
Q9HC98,True,Q9HC98.pt,True,Q9HC98.pt,True,Q9HC98.pt,112,True
Q9HCC0,True,Q9HCC0.pt,True,Q9HCC0.pt,True,Q9HCC0.pt,112,True
Q9HCD5,True,Q9HCD5.pt,True,Q9HCD5.pt,True,Q9HCD5.pt,112,True
Q9HCE1,True,Q9HCE1.pt,True,Q9HCE1.pt,True,Q9HCE1.pt,112,True
Q9HCL2,True,Q9HCL2.pt,True,Q9HCL2.pt,True,Q9HCL2.pt,112,True
Q9HCS7,True,Q9HCS7.pt,True,Q9HCS7.pt,True,Q9HCS7.pt,112,True
Q9HCU5,True,Q9HCU5.pt,True,Q9HCU5.pt,True,Q9HCU5.pt,112,True
Q9HD26,True,Q9HD26.pt,True,Q9HD26.pt,True,Q9HD26.pt,112,True
Q9HD33,True,Q9HD33.pt,True,Q9HD33.pt,True,Q9HD33.pt,112,True
Q9HD34,True,Q9HD34.pt,True,Q9HD34.pt,True,Q9HD34.pt,112,True
